txn_id,order_id,txn_ts,amount,currency,payment_method,status,decline_reason,psp_ref
1023,946,2026-06-25 18:12:37,263.45,SGD,card_mastercard,approved,,psp_001023
1024,947,2026-06-25 21:21:51,134.6,SGD,card_visa,approved,,psp_001024
1025,948,2026-06-25 15:42:41,24.0,SGD,card_visa,approved,,psp_001025
1026,949,2026-06-25 11:27:31,69.0,SGD,card_visa,approved,,psp_001026
1027,950,2026-06-26 15:55:29,119.8,SGD,grabpay,approved,,psp_001027
1028,951,2026-06-26 19:17:47,201.8,SGD,paynow,approved,,psp_001028
1029,952,2026-06-26 09:42:02,81.0,SGD,card_visa,approved,,psp_001029
1030,953,2026-06-26 16:15:39,73.4,SGD,card_visa,approved,,psp_001030
1031,954,2026-06-26 19:41:22,59.9,SGD,paynow,approved,,psp_001031
1032,955,2026-06-26 13:58:50,42.75,SGD,card_visa,approved,,psp_001032
1033,956,2026-06-26 12:07:16,89.15,SGD,card_visa,approved,,psp_001033
1034,957,2026-06-26 12:44:31,90.0,SGD,card_visa,approved,,psp_001034
1035,958,2026-06-26 12:54:17,45.0,SGD,paynow,approved,,psp_001035
1036,959,2026-06-27 14:40:48,77.9,SGD,paynow,approved,,psp_001036
1037,960,2026-06-27 19:00:19,383.1,SGD,paynow,approved,,psp_001037
1038,961,2026-06-27 22:51:22,219.45,SGD,card_mastercard,declined,gateway_timeout,psp_001038
1039,962,2026-06-27 16:44:43,179.55,SGD,card_mastercard,approved,,psp_001039
1040,963,2026-06-27 19:30:59,31.4,SGD,card_mastercard,approved,,psp_001040
1041,964,2026-06-27 12:26:03,48.0,SGD,card_visa,approved,,psp_001041
1042,965,2026-06-27 15:37:50,111.9,SGD,card_visa,approved,,psp_001042
1043,966,2026-06-27 21:05:50,211.21,SGD,card_visa,approved,,psp_001043
1044,967,2026-06-27 21:15:27,45.0,SGD,card_visa,approved,,psp_001044
1045,968,2026-06-28 15:09:40,194.9,SGD,card_mastercard,approved,,psp_001045
1046,969,2026-06-28 22:46:39,121.75,SGD,card_mastercard,approved,,psp_001046
1047,970,2026-06-28 07:16:24,172.0,SGD,grabpay,approved,,psp_001047
1048,971,2026-06-28 15:38:24,90.0,SGD,grabpay,approved,,psp_001048
1049,972,2026-06-28 22:14:00,56.9,SGD,card_mastercard,approved,,psp_001049
1050,973,2026-06-28 18:35:03,108.5,SGD,card_mastercard,approved,,psp_001050
1051,974,2026-06-28 19:36:59,55.5,SGD,card_visa,approved,,psp_001051
1052,975,2026-06-28 17:04:37,90.0,SGD,grabpay,approved,,psp_001052
1053,976,2026-06-28 08:19:23,101.9,SGD,paynow,approved,,psp_001053
1054,977,2026-06-28 17:17:42,215.1,SGD,paynow,approved,,psp_001054
1055,978,2026-06-28 21:35:05,69.51,SGD,card_mastercard,approved,,psp_001055
1056,979,2026-06-29 15:03:20,116.1,SGD,bank_transfer,approved,,psp_001056
1057,980,2026-06-29 19:32:12,282.0,SGD,card_amex,approved,,psp_001057
1058,981,2026-06-29 20:09:11,32.9,SGD,paynow,approved,,psp_001058
1059,982,2026-06-29 17:27:26,79.0,SGD,card_amex,approved,,psp_001059
1060,983,2026-06-29 13:51:33,128.31,SGD,card_amex,approved,,psp_001060
1061,984,2026-06-29 12:42:49,129.0,SGD,card_visa,approved,,psp_001061
1062,985,2026-06-29 14:10:36,129.0,SGD,card_amex,approved,,psp_001062
